15594,52,3.18636297532063
21222,20,3.4738715148112407
21780,7,3.221410654257202
18872,51,4.574932000615072
18690,43,5.846777450020596
16302,14,8.036555447842339
21036,23,7.664076330143424
16618,114,4.506843107886812
21922,81,21.315443542477
10792,42,3.5430113165610844
21930,18,5.8433061160674615
21786,7,8.216121563314953
20204,5,5.911901312846469
13212,44,7.918576585269824
21212,76,10.167164080772343
18938,24,5.408791878659573
21658,29,6.357450426715215
20672,26,4.306181110042906
21870,5,4.211998925872571
20514,44,3.4299682785763013
21026,8,9.290016347822283
19816,22,3.2580243834944658
18216,222,9.931079987277062
19404,36,3.875605609076782
22446,25,7.046536805728552
22316,91,15.141220363896199
14650,326,11.407298977335175
21652,24,4.663638317547592
18886,114,9.083405415073456
16760,21,3.5857882187711017
19276,9,3.8452805393420886
22230,65,31.765609594719344
20068,28,4.180130356910652
19712,12,3.603308686026027
22156,17,8.830989224022913
22070,15,4.421738522797464
11954,43,11.667505276368436
15714,63,4.722691396918994
22160,23,7.566820618093129
22348,4,4.631246181272619
20820,59,7.956051635523252
19936,27,4.330221050267732
20694,22,3.8194225239440867
21800,29,5.342896603173778
18748,4,9.615211584629515
21334,26,3.972698884377276
21614,44,4.824420961351564
22420,8,3.691403102185555
19922,37,4.321785904497804
10426,370,6.954618858672891
16270,26,3.228044429762579
20188,10,18.8112252610865
21676,13,3.231237510812389
13170,25,4.055133088784012
22022,18,3.778752992038866
20618,11,3.698685447968502
20516,101,9.55616614798564
20538,33,3.4993279329374856
22256,15,3.4872611593013993
22352,41,9.214764308598825
16688,94,3.493695311907953
18906,296,11.501970462942756
22124,66,5.444605259664475
21064,8,3.934183922768704
22120,5,5.376793037389402
18698,19,3.7395178841938748
21810,59,14.00057066810817
21366,19,5.853189162283314
21812,42,8.226281392824383
21772,20,7.613438220880116
22398,64,6.488618287560639
20510,94,28.650085613944455
21088,102,13.601793185135408
21284,40,14.289922211367712
20578,30,4.531672369666469
20892,188,20.077354982372942
22252,57,20.79456733652742
12942,13,4.219192413123617
21900,8,3.4048668731644014
17866,116,4.434520402353397
22074,27,5.839115086526874
19292,54,3.4672039759621236
22226,25,5.2203160272973825
20692,47,4.650226320475376
20024,128,7.937034636882868
14260,69,3.4737871111323946
22216,14,3.6118836810133477
21570,42,7.688223875428817
9072,14,3.544756525213143
20888,112,26.420196688057533
21728,6,5.2254611758172285
22084,32,5.089948824461875
21542,29,6.367476060740845
19476,64,3.235341373637272
21546,10,3.688861860463824
20742,16,3.5908458422643186
20606,31,3.3822952779219886
21122,30,7.249305564400672
20012,24,6.903408690208774
20600,12,3.654758410311369
21498,32,13.191950450068788
19300,3,3.1770604040546675
22254,7,5.209013626596517
18648,53,6.13784105599553
14368,31,3.179531453284427
20210,90,12.994804933096594
10808,21,5.59429813812658
22058,6,3.801495996596318
21952,17,3.3882759444702595
19992,142,9.979344798056173
21488,8,3.891623306806598
21054,60,15.032705816572925
19654,68,7.084340309049308
19658,66,6.613105534431869
20504,25,8.687609873666828
21174,8,7.236648716014259
21450,33,4.3428376147298895
22052,90,15.622015301612949
21884,2,4.598049278714286
22130,17,14.37922190647179
21438,73,12.914149078657232
1476,13,4.1461499531342945
15174,229,3.8153371593998573
17386,170,4.1389033205261185
22404,33,7.917352617622013
7400,35,3.2850407187238697
22284,4,13.750277348737034
21274,59,6.315953121163943
17208,30,5.279764937137931
8542,14,5.182477775753089
22426,22,6.040791417937219
20902,57,11.347752303487477
13098,157,4.502410015838815
21120,417,10.078283487641166
22266,29,15.51556160629352
21674,27,3.663412986727462
17694,88,3.2471666998772206
21146,13,5.97386178073226
21894,43,7.208785609115114
20170,37,4.8753968760049124
19384,69,4.628644756657446
18338,77,3.270066116669766
19478,12,5.636936894419666
22386,24,5.456276775501827
6642,11,4.527530487963398
21630,14,3.2974633099867297
20342,85,7.677427206414108
21998,32,8.038885193292842
20780,42,3.6023344975784117
21128,6,4.618177238260662
18974,75,3.6737902802383453
21398,27,6.6134997568589995
21626,30,9.13662621452099
18196,50,5.109913425832689
20442,61,8.803450575555171
20398,20,5.772119659183535
13658,5,3.541145048401419
10606,23,3.688076437689055
20992,69,7.530973299977531
22208,205,67.13872903779196
22380,19,12.31243627062372
22010,24,12.154276361297503
19128,120,5.632218413339383
17148,134,4.26715781573402
21758,19,17.18073732819039
22460,35,14.150716691850072
21418,7,3.250640597525771
21550,21,4.768250055131128
21988,25,4.229175697163719
19390,7,11.104698345917688
19870,147,6.537521975238573
1370,33,8.129466561322708
22340,11,3.2644227075211636
22008,24,3.453240009800341
10576,32,3.31870996829279
13478,86,3.6733908901037933
20020,36,5.473740610792902
22212,9,3.8304978318455456
22278,31,3.9968411514925934
20990,67,12.088444437529809
21416,13,3.591352479157063
19086,73,3.452725456198064
21144,72,9.236436599307218
22296,21,11.545262914039881
16960,237,7.670185566586883
9368,97,3.4314533230004596
17848,104,3.6911672429845903
20922,110,11.39738399858746
20062,16,4.616083780085845
